"","date","value"
"773",2016-07-16,4625.046074
"774",2016-07-17,4625.046074
"775",2016-07-18,4633.50576
"776",2016-07-19,4619.387567
"777",2016-07-20,4626.664003
"778",2016-07-21,4617.034579
"779",2016-07-22,4607.223207
"780",2016-07-23,4607.223207
"781",2016-07-24,4607.223207
"782",2016-07-25,4606.582687
"783",2016-07-26,4620.662694
"784",2016-07-27,4634.019861
"785",2016-07-28,4646.512605
"786",2016-07-29,4647.473451
"787",2016-07-30,4647.473451
"788",2016-07-31,4647.473451
"789",2016-08-01,4657.312818
"790",2016-08-02,4654.119434
"791",2016-08-03,4661.261537
"792",2016-08-04,4674.256084
"793",2016-08-05,4692.135933
"794",2016-08-06,4692.135933
"795",2016-08-07,4692.135933
"796",2016-08-08,4686.665684
"797",2016-08-09,4705.167387
"798",2016-08-10,4715.233506
"799",2016-08-11,4731.254822
"800",2016-08-12,4734.085648
"801",2016-08-13,4734.085648
"802",2016-08-14,4734.085648
"803",2016-08-15,4731.443404
"804",2016-08-16,4725.505562
"805",2016-08-17,4731.15217
"806",2016-08-18,4727.834319
"807",2016-08-19,4734.161892
"808",2016-08-20,4734.161892
"809",2016-08-21,4734.161892
"810",2016-08-22,4729.377785
"811",2016-08-23,4723.975554
"812",2016-08-24,4708.269511
"813",2016-08-25,4703.87916
"814",2016-08-26,4679.016338
"815",2016-08-27,4679.016338
"816",2016-08-28,4679.016338
"817",2016-08-29,4696.927347
"818",2016-08-30,4680.888066
"819",2016-08-31,4688.673329
"820",2016-09-01,4700.946612
"821",2016-09-02,4715.126993
"822",2016-09-03,4715.126993
"823",2016-09-04,4715.126993
"824",2016-09-05,4712.675009
"825",2016-09-06,4717.357638
"826",2016-09-07,4717.357638
"827",2016-09-08,4708.637744
"828",2016-09-09,4681.795371
"829",2016-09-10,4681.795371
"830",2016-09-11,4681.795371
"831",2016-09-12,4694.004415
"832",2016-09-13,4662.320609
"833",2016-09-14,4661.855492
"834",2016-09-15,4661.891288
"835",2016-09-16,4663.893571
"836",2016-09-17,4663.893571
"837",2016-09-18,4663.893571
"838",2016-09-19,4667.458407
"839",2016-09-20,4664.945826
"840",2016-09-21,4688.347344
"841",2016-09-22,4715.757327
"842",2016-09-23,4724.713784
"843",2016-09-24,4724.713784
"844",2016-09-25,4724.713784
"845",2016-09-26,4725.041826
"846",2016-09-27,4739.575266
"847",2016-09-28,4754.508292
"848",2016-09-29,4749.887254
"849",2016-09-30,4762.310822
"850",2016-10-01,4762.310822
"851",2016-10-02,4762.310822
"852",2016-10-03,4797.23267
"853",2016-10-04,4784.071238
"854",2016-10-05,4806.425754
"855",2016-10-06,4801.332391
"856",2016-10-07,4800.539192
"857",2016-10-08,4800.539192
"858",2016-10-09,4800.539192
"859",2016-10-10,4804.03598
"860",2016-10-11,4802.950222
"861",2016-10-12,4802.950222
"862",2016-10-13,4807.336149
"863",2016-10-14,4808.834727
"864",2016-10-15,4808.834727
"865",2016-10-16,4808.834727
"866",2016-10-17,4818.091093
"867",2016-10-18,4822.494847
"868",2016-10-19,4843.861932
"869",2016-10-20,4843.362225
"870",2016-10-21,4831.357825
"871",2016-10-22,4831.357825
"872",2016-10-23,4831.357825
"873",2016-10-24,4842.758633
